user_id,book_id,rating
19901,9604,5
38080,1912,4
9732,4189,3
35938,2403,3
53066,3828,1
53032,3106,3
33451,4769,2
53067,3675,5
53063,4872,4
53063,403,5
53063,3923,5
41240,273,5
41240,236,5
41240,403,4
41240,1714,5
41240,3311,5
41240,396,4
37903,11,5
37903,67,5
41240,848,5
37903,1464,5
37903,8367,4
41240,825,5
41240,4057,5
37903,657,3
41240,1661,3
37903,520,3
28,67,5
3575,8015,3
48040,1700,5
3230,1242,4
19551,4491,4
2989,8066,4
8547,5233,3
38545,4189,4
38336,920,3
146,7273,3
15363,2102,3
30915,657,4
51581,649,5
2989,825,4
2989,144,5
51963,2999,2
51963,45,4
3633,1912,4
4945,1943,3
44536,3130,4
1533,236,4
38952,470,5
49081,33,4
25922,470,4
32914,378,2
35510,1462,1
334,1912,3
35965,2724,4
40335,4828,4
53085,4831,5
27531,470,3
53087,118,4
45184,828,4
53090,11,5
48998,380,5
1031,5233,3
31308,5493,5
50975,4566,5
45164,657,3
53062,380,5
53062,430,4
50932,2451,4
50932,11,4
34864,4313,3
38330,118,4
20666,1700,3
50932,118,3
11418,180,4
53092,1321,5
34650,4118,1
34650,6079,1
256,144,3
1245,1912,2
49250,1464,4
28865,40,1
10837,236,4
29006,4904,3
52059,45,3
52059,436,3
53093,2980,5
52059,723,4
42079,5648,4
42079,2738,4
2169,1055,1
43293,916,3
14384,5932,4
34650,7713,3
5157,2999,3
30363,5233,5
30363,1943,5
28652,1242,3
37343,11,4
46676,40,2
7952,3861,4
8806,67,4
27988,470,2
8806,5648,5
8806,6726,4
8806,4759,5
8806,6877,4
8806,7458,4
8806,396,3
8806,1888,3
8806,1242,5
53061,4473,3
24871,2738,3
53096,6108,3
53061,2627,4
53096,2894,4
53098,11,5
44840,11,5
44840,461,2
37711,430,4
37711,1252,5
37711,273,4
4913,273,4
6545,378,4
52478,3675,5
52478,33,5
52478,4250,5
8539,2854,5
52478,9078,5
51550,11,5
52478,11,5
24602,11,3
52478,236,4
52478,40,3
52478,916,5
40199,11,5
40199,33,5
40199,118,5
29700,3156,2
34920,4769,3
53096,7630,3
25559,1613,5
24171,4118,4
46812,6546,4
12427,1180,3
51306,8741,5
21693,8741,4
51306,11,4
16669,1180,3
25376,662,4
37364,11,5
37364,33,5
37364,45,5
45607,5297,3
26008,11,4
43491,45,2
23955,2102,1
53105,6351,4
53105,5274,3
49512,461,4
53105,1586,4
53105,723,5
53105,2612,4
53105,33,5
53105,436,4
5913,6594,3
5137,3021,4
46326,430,5
6083,828,4
50952,236,4
50057,118,4
50952,40,2
43999,7974,4
53107,11,4
53107,180,4
53107,2594,4
53107,3264,4
25686,1912,4
12020,4872,4
53107,2942,4
53107,3776,4
6903,828,4
52958,2540,3
33658,144,5
6903,4473,3
6903,430,2
53106,45,1
53106,3156,2
42846,11,5
42846,67,5
41217,3898,1
51252,1327,5
53086,11,4
53086,67,4
53086,359,4
53109,11,5
53109,33,5
53109,67,5
47049,40,4
53109,180,5
39154,9798,5
53109,396,5
53109,256,1
53109,4759,5
13199,1310,4
2776,9172,4
46229,380,3
49550,40,1
53102,3106,5
14553,2999,3
53102,2942,5
53102,649,3
53102,1205,4
53102,1613,3
28270,2999,3
13302,2999,4
19897,9978,5
47141,2999,4
24069,2999,4
21324,1912,4
53112,470,4
53112,40,5
53112,67,4
53102,723,4
53102,1586,3
53112,4080,4
38108,2999,5
6709,2999,3
42322,430,5
36747,7543,3
52894,11,3
18400,2999,4
21423,7307,4
51540,11,5
14450,2462,4
37792,2999,4
52905,1700,5
52905,920,4
18851,396,4
6955,5297,3
11727,144,4
21853,7397,2
45755,920,3
51271,6870,3
53114,11,4
53114,45,4
25989,5947,4
18583,11,5
15132,828,4
53116,33,3
53116,3106,3
6275,825,4
53118,11,5
53118,118,3
53118,403,3
53118,3923,5
53118,40,5
53118,3143,5
53118,33,4
53118,273,3
53118,67,4
32313,920,5
53054,33,4
52045,7205,5
12850,33,4
53119,40,3
53119,470,3
53119,5798,3
23738,236,3
53086,8524,4
53120,180,5
53120,1099,5
53120,9679,3
53120,7778,3
172,2742,4
53120,3172,3
53120,403,2
53120,5630,3
26202,1282,4
53121,8741,3
16940,1462,4
53121,6079,4
53121,3593,3
53121,4118,4
50389,7762,5
53122,380,5
53122,430,5
53122,1282,3
53122,1270,5
53122,45,3
53050,2403,3
53050,4716,4
31038,67,3
31038,4491,5
47835,67,4
40855,5043,4
13649,11,4
13649,256,4
48091,520,3
45166,4872,4
53122,403,3
2723,430,5
50077,256,1
53126,45,3
53128,5108,3
3134,9604,4
3134,1082,2
53086,3898,4
37253,5054,5
47530,67,4
34810,11,3
41419,920,4
24058,2999,5
47340,359,4
19551,8516,4
40789,1912,4
36625,2980,5
49598,1915,4
4269,118,3
53129,3651,4
53129,7076,5
53130,33,4
52939,11,5
42846,118,4
2395,144,4
12397,3130,3
12397,4313,3
12397,4491,3
12000,3540,4
21457,359,4
42226,2700,3
10940,2852,2
53136,3898,3
53136,5053,2
25760,1912,3
3489,144,4
48122,2700,5
5700,5233,3
32104,144,5
8984,40,1
34565,1613,5
10323,1943,4
48096,5364,4
49275,1242,4
19897,2594,3
3376,5448,4
18489,470,5
38619,1282,5
38619,1270,4
38619,9517,3
42249,2322,5
29223,662,4
1972,9743,5
20428,5233,3
53141,33,5
7104,6726,3
1901,470,4
29673,1912,3
17988,1462,5
12011,1321,4
2315,4407,4
53040,6727,4
53040,1487,5
53040,236,4
53040,1888,5
53040,2942,4
53040,3264,4
53040,7173,5
53040,3946,4
53040,3106,5
23365,920,5
28933,403,4
53040,1586,4
12000,3828,4
46218,1310,4
32239,2441,5
45753,662,3
19875,1700,5
4122,461,4
6818,2999,3
48040,8223,5
14714,7844,4
42471,11,4
49823,40,4
38001,430,4
10894,380,4
8514,470,4
29522,380,3
53140,45,4
53140,461,5
53144,11,4
53144,33,4
53144,40,2
13711,920,3
53139,403,4
44733,520,2
43734,3427,4
23132,470,5
29393,2627,3
39077,3525,5
53145,40,5
23167,7882,4
24290,1990,4
12981,9847,4
34440,657,4
53147,3143,4
53147,3264,4
53147,2942,5
16411,359,5
34956,40,3
49697,1888,3
18350,359,4
33624,4045,3
5523,2724,4
20554,1242,4
23950,3038,4
53149,403,4
34313,4110,3
5340,1943,3
53149,520,5
29514,40,5
7079,273,4
39183,67,5
40330,236,5
6313,11,5
7222,1282,5
53153,7675,4
22770,5179,4
53154,11,5
53153,3264,5
22595,144,5
22595,1888,5
53155,144,3
30674,11,4
30674,45,4
53154,67,5
16295,11,5
16295,67,5
53155,256,4
16295,2451,5
46853,4313,3
48896,8261,4
38116,662,4
22595,2738,3
53159,11,5
53159,67,5
32217,118,3
47663,40,4
6278,180,5
47663,45,3
49796,5794,4
30554,520,3
30554,649,4
30554,3540,4
18489,8788,3
51142,6885,3
51142,4759,5
53161,11,4
53161,118,4
53161,33,5
3502,1252,4
52241,5241,4
38672,5364,5
24096,180,5
53051,6877,5
53051,657,4
53051,4110,5
53163,8716,4
53163,520,4
30785,180,2
53163,1586,5
53163,45,5
18614,920,3
1730,649,1
14605,5703,3
26884,7457,5
34680,144,3
37903,7844,4
37903,723,3
12597,920,5
50976,236,5
49967,4872,2
32933,2700,3
35808,2700,4
34285,2403,3
53026,45,3
48230,4491,3
33453,378,3
53167,11,4
53167,40,1
53167,67,5
5178,2543,4
53166,403,4
25006,649,5
23803,236,3
52887,5715,1
9022,2999,3
33417,180,4
53169,11,3
53169,33,3
53169,67,3
31394,1912,5
51058,11,3
51058,45,5
51058,40,3
51058,378,4
22890,2594,4
51058,33,4
51058,436,4
51058,520,4
51058,236,4
51058,662,4
41110,144,5
51089,11,5
51089,461,5
51089,3776,5
51089,5054,4
41017,723,1
53086,236,4
53170,470,1
53170,3172,5
53170,11,1
53170,45,1
36004,1327,2
11019,2724,5
41937,45,4
15519,2999,4
39951,40,3
12836,1943,4
53150,236,4
47919,2440,3
47740,2543,4
47740,1310,4
47740,378,5
47740,662,4
27354,3828,4
6867,2999,5
924,520,5
16101,920,4
22327,396,4
21324,2999,4
23088,1082,3
41320,461,4
33387,920,2
28467,470,2
23310,1252,4
53150,144,4
28613,6723,3
5671,2700,3
39070,2742,3
19614,2738,3
14942,723,5
53150,2102,2
30335,1252,4
30335,3898,3
53099,1180,5
53172,5179,4
53172,7307,4
43317,1180,1
43291,33,4
43291,359,4
53174,1125,4
53174,1085,4
53174,4045,1
53177,40,4
22556,2999,5
53175,8654,5
19736,5233,3
35897,6727,4
31886,470,3
33857,380,4
33857,649,5
33857,1613,5
23929,5043,4
46715,2999,4
53180,723,5
53180,1205,5
53180,520,5
53180,649,4
44419,1242,3
34036,7242,5
52795,118,4
53180,6617,5
19448,4716,5
11199,67,4
5561,5179,5
40927,3682,4
3704,359,5
34955,67,3
9318,1990,4
27321,8538,4
51642,649,5
51642,380,4
7296,7529,5
48802,11,5
49932,11,3
53168,1464,5
53168,2451,4
2082,1700,4
52533,8886,4
51768,1912,4
13440,825,3
53155,2999,4
11125,5493,5
43231,236,5
53187,470,5
47475,144,5
53189,1321,4
53189,3110,4
52969,2999,3
31729,920,5
53188,380,4
53188,430,3
53188,649,2
53188,520,3
53188,1613,3
53191,67,4
53191,11,4
6930,2999,3
53193,11,4
53193,33,4
53193,67,4
44237,144,4
19838,33,4
8255,2999,4
40988,649,3
35651,2540,2
19725,236,5
53196,40,3
53196,11,4
53196,33,4
52232,1310,4
49116,1700,4
49116,649,4
53197,4407,4
53197,33,5
53197,11,3
17420,144,5
48517,9604,2
48517,2322,3
48517,7001,3
48517,825,4
48517,273,4
48517,67,4
53198,11,3
53199,396,4
53199,5933,4
53199,273,4
53199,2738,4
36993,3525,4
53199,11,5
53199,378,4
53199,1462,5
53199,67,5
53199,40,4
5178,920,4
53199,256,4
53199,5703,4
53199,2967,3
53199,1252,5
53199,2441,4
53199,1888,5
53199,2305,3
3436,1082,3
21751,1327,2
53188,2852,4
34243,3038,3
8445,3007,5
53203,256,4
53203,273,4
12716,1327,3
53203,920,5
32856,848,3
49898,3130,5
34285,9637,4
36031,1462,4
52014,470,4
12836,273,4
13012,828,4
17159,4407,5
41185,7242,2
49851,461,3
49851,662,4
49851,1242,4
49851,1310,4
49851,8175,3
49851,2403,3
47275,916,4
11676,520,4
52430,1180,4
5255,3021,5
20037,11,5
45526,2102,5
53205,11,3
53205,828,4
53205,1888,4
53205,662,4
52584,1703,2
890,45,5
53178,3708,2
890,359,2
50063,236,3
41916,144,4
3790,2451,3
43075,403,3
33185,920,3
43075,920,5
35076,1462,5
16527,144,5
37143,1990,4
51683,9637,2
53209,273,3
53209,3143,4
53209,2942,5
51683,144,4
53209,11,5
53209,1912,3
53209,430,5
53209,256,3
53209,1888,3
40116,9847,4
53190,45,4
51746,2724,4
51746,33,4
51746,118,4
51683,1700,3
47806,1242,4
24215,3130,3
18268,9604,4
27598,11,5
48105,4666,4
10794,4831,4
53201,67,4
53201,2451,4
53201,828,3
49948,3776,5
19701,144,2
53211,380,4
53211,1912,5
31791,8538,3
48398,3708,4
53213,6003,5
53213,3232,4
53214,1327,4
53214,4831,4
53213,8260,4
53214,8812,4
5938,40,5
49929,33,5
46432,1912,4
39380,2999,3
53216,180,5
53216,2724,5
53216,1099,5
53216,33,4
3716,33,5
3716,67,5
12318,2284,3
49263,3021,4
20155,1252,3
35965,33,4
36849,1990,3
53185,3675,3
2442,828,5
5962,1943,3
5734,2441,4
53144,1912,3
21247,4045,3
53219,3898,3
53219,8524,3
53219,2980,5
19901,8121,4
45588,67,3
45588,11,4
33239,4407,4
53220,11,4
53220,33,5
10671,5933,5
17485,11,5
17485,67,3
17485,45,2
6994,1464,5
13476,520,5
46181,470,5
16971,144,3
44336,4716,2
47506,380,5
47506,8788,4
53224,33,5
53224,403,4
53224,3172,5
53224,1384,5
3694,1912,4
50843,2980,5
47184,3048,4
53226,1327,4
53226,403,5
53206,144,5
7492,1613,2
51289,6030,4
17336,4666,4
16034,180,3
47002,6594,4
921,920,4
36022,6364,4
44856,470,5
5586,470,5
52683,33,5
33453,1282,3
42983,11,2
49055,11,4
52044,144,5
52044,5043,4
49055,33,4
51274,67,5
53232,5241,4
53232,180,3
43753,180,5
43753,33,5
1848,378,5
43753,40,5
52021,436,4
52021,1055,4
52021,1180,5
52021,4769,5
53232,4716,4
51155,7974,3
52021,1085,3
52021,1242,4
52021,45,4
52021,378,4
52021,1310,4
52021,723,4
52021,657,4
52021,430,3
52021,5448,4
52021,380,4
52021,40,1
52021,1270,4
52021,1703,4
50375,33,4
49952,396,4
53234,40,5
24593,1661,3
53234,256,2
53234,3675,5
30719,1943,3
30719,5233,2
53234,2742,4
9071,2627,4
14304,470,4
15116,723,5
53235,45,5
11106,2984,3
34627,1180,4
4811,920,3
53144,723,5
53144,6921,4
53144,144,5
53236,40,5
53236,920,1
25650,1205,3
25650,2852,5
25650,7713,5
53236,11,5
46216,2999,3
4626,920,3
4626,4313,5
31409,4516,2
17030,2700,1
52947,144,5
50857,436,1
16206,40,4
6503,920,3
20559,1943,4
28297,6364,3
28297,8716,3
28297,9862,3
28297,236,5
30785,4602,2
31514,649,4
3935,4313,4
3935,1082,4
41342,1327,4
45869,5297,3
45869,1487,4
22630,3143,5
6758,470,5
53237,33,5
53237,180,4
26763,380,1
50687,67,5
34292,662,4
34292,1242,4
25070,2451,4
20005,236,4
52889,11,3
52889,256,2
49860,6564,4
52215,4407,4
19846,4828,4
19846,144,5
25650,403,5
19846,1082,3
19846,1242,2
45167,4407,4
27055,4491,3
42830,144,3
42830,40,3
42830,2999,3
42570,8520,3
39029,1912,2
24915,1487,4
50988,33,4
53210,461,4
26710,2540,5
47675,920,3
49598,8114,3
50361,6329,5
53243,40,5
15840,4769,4
20135,3130,3
53240,144,5
10958,7298,3
53240,1327,5
53245,33,4
53245,67,4
53245,848,4
53245,359,4
38786,45,4
38786,3232,5
32051,470,5
53246,11,5
53246,33,5
53246,67,5
36454,180,4
53246,359,4
18400,1943,5
18400,5233,5
53191,45,5
53191,4473,4
10037,1714,5
32760,3130,4
51188,4566,4
40636,144,4
40636,40,4
40636,461,5
40636,33,5
40636,1384,4
28951,1943,3
53249,1327,4
53250,11,4
53249,11,4
53249,67,3
20370,45,3
53249,6144,5
53249,33,2
42785,359,5
19884,33,5
53249,144,5
53249,40,2
53249,256,4
53249,2967,3
53249,403,3
51041,9847,4
53249,8664,4
44444,11,5
53249,7375,4
53249,1487,3
9259,8741,3
586,2999,5
47928,11,5
29803,67,5
44768,4491,4
15202,9604,5
30219,7675,3
53251,470,4
53251,40,3
53251,7273,5
23170,6351,4
33287,378,4
37193,1180,5
1312,1700,1
46550,8279,4
53253,33,3
53253,378,5
53253,11,4
53253,67,4
53253,1252,4
38911,3427,3
44380,3130,4
52248,380,5
13682,45,4
26324,828,3
53245,920,3
53245,1252,4
34930,11,1
34849,4666,3
37465,359,4
29003,461,3
36204,1912,4
12165,45,3
17162,2999,4
53252,33,4
53252,11,4
31548,236,4
53252,67,4
53251,33,5
53251,67,4
53251,45,3
53251,11,4
53251,461,4
53251,118,4
53251,378,3
53256,180,1
53256,45,3
53257,3898,3
53256,1327,3
53257,5053,2
53256,67,2
20119,2999,4
2584,920,4
53261,1943,5
53261,11,5
53261,180,3
53261,118,4
52307,1282,5
52307,1205,5
53259,2852,3
53262,8538,5
13124,144,5
40826,1082,4
17854,1943,4
28222,40,2
53239,180,5
41654,380,3
14770,2322,4
52023,3048,4
52023,3156,4
3489,396,3
35670,45,2
50729,520,4
39435,403,5
35177,67,4
33825,6030,4
33825,1310,4
52124,11,4
7368,396,3
28902,9604,4
53235,11,5
21888,180,5
42352,1912,5
51656,144,5
41380,4516,3
30058,403,4
28126,2999,4
53266,4716,4
53246,436,3
37827,11,3
52595,144,3
43153,2999,4
31313,359,4
39311,2984,5
14269,1990,4
45994,2852,5
35701,1082,4
7180,273,3
45971,11,4
6820,118,4
1239,2999,3
25695,2999,3
9299,825,3
53266,1055,2
9411,1464,4
39154,1321,4
2266,1943,3
52783,2102,4
34597,8538,4
2855,3130,3
2855,4239,4
46775,4080,3
37903,2451,5
11135,920,3
51395,1912,4
36334,649,4
6044,8741,3
47084,920,4
43734,3311,3
43734,4516,3
19691,6564,5
26290,2942,5
26290,3264,5
11410,920,5
26290,4798,4
26626,7228,4
26290,4313,5
26290,359,4
26290,3118,5
36022,4250,4
16688,3106,3
51041,1464,5
7660,470,5
53275,4716,5
53275,1327,5
25662,11,5
53275,3946,5
25662,396,4
49275,920,4
1477,470,4
53276,11,4
39220,11,4
14937,1462,3
53211,144,5
47927,144,4
40584,920,4
1177,3118,4
16133,1252,3
53278,2181,5
53278,6003,4
53278,8969,5
23613,5794,5
46867,380,5
46867,430,5
46867,520,5
46867,649,5
46867,1205,5
46867,1282,5
46867,1270,4
46867,1703,4
46867,1915,4
46867,3828,4
46867,4388,5
46867,662,5
23613,2284,3
5137,3130,5
8258,33,4
8258,461,5
8258,180,4
8258,1055,4
8258,436,4
26350,144,4
3273,520,4
8405,1464,4
10017,359,3
38979,649,3
38712,9172,4
8258,1252,4
53279,2440,3
23183,380,5
8258,2403,5
8258,403,4
8258,1099,5
20985,1310,4
8258,118,5
8258,916,5
20985,378,4
1389,6287,4
20985,436,5
20985,662,4
53280,461,3
9104,144,5
11151,1085,1
2915,920,3
11151,5798,4
9636,920,2
53281,67,5
53281,396,5
53281,359,5
53281,45,4
53281,33,4
53281,118,3
53281,40,3
41338,470,4
53281,3156,3
51624,470,5
28889,828,4
28889,2451,4
52796,33,4
34865,7034,4
52796,45,3
44534,8973,3
12838,436,5
14115,4491,4
42601,3118,4
31695,649,4
8044,144,5
27379,273,4
53260,45,5
1920,1912,3
42722,1082,4
52133,144,4
49961,11,5
49961,273,5
49961,33,5
49961,67,5
47084,2942,5
19679,920,5
53232,33,3
53232,45,3
53232,1055,3
53233,180,5
53233,11,4
35195,649,3
35195,662,5
23735,1912,3
2022,2999,2
46754,8741,4
15777,662,2
53289,144,5
51130,7762,5
52103,1205,5
48226,11,4
48226,67,4
53290,11,4
53290,33,4
12788,920,3
53290,40,5
53289,1082,4
53086,256,1
36022,825,3
36022,828,5
38028,3946,5
20395,118,5
37890,2440,4
47281,403,3
43739,2724,5
32893,40,5
53290,45,5
43346,430,2
53294,396,4
53294,11,4
53294,118,3
53294,33,3
53294,67,4
53294,848,4
53294,4759,3
53294,45,3
53294,40,2
53294,9862,4
53294,1586,3
53294,1487,3
52854,1703,5
53294,3311,3
53296,67,5
46161,180,5
46530,2984,4
53298,2724,4
53298,8664,3
53298,9233,3
36774,4250,3
26501,144,4
31419,40,3
31419,256,4
32058,2102,5
31419,1384,4
32058,2594,4
47184,2742,4
47184,9650,4
47184,9386,3
47184,273,3
47184,723,5
6145,273,3
53301,9798,5
48040,1270,4
48821,470,5
11382,378,4
27918,11,5
26488,236,4
11261,2984,4
26488,1055,4
53303,33,5
53303,67,5
53305,7713,5
45518,3427,4
45518,359,5
45518,7178,5
53307,40,3
53307,273,4
53307,1714,4
38109,461,5
33576,5364,3
52965,380,3
48445,40,4
21423,8121,4
48445,825,4
48445,33,5
41743,6232,4
53310,11,4
53310,33,5
52540,236,3
52540,45,2
53310,7298,4
53310,1487,5
12549,470,4
43402,67,4
43402,11,4
50050,1613,3
11607,1252,5
52,144,2
15685,4407,3
53311,403,4
53311,1384,5
33140,33,4
33140,11,4
1277,118,5
1277,2738,3
52021,2700,3
16662,5179,3
53163,430,4
48715,403,5
48715,9743,1
6507,118,4
26656,8741,3
53313,828,5
53313,1464,5
53313,2451,5
41150,359,4
53314,1888,4
53289,45,5
53289,359,4
53289,1462,5
9891,2700,4
6768,2999,3
17922,5233,3
11814,45,4
11814,40,3
40576,8741,4
53315,144,5
53315,6038,4
53315,7360,5
37237,7173,4
49343,4407,5
5854,1943,4
5854,2742,5
53317,11,5
53317,118,5
53317,396,5
53317,825,5
53317,3143,5
53317,3264,4
53317,273,5
53317,1714,5
53317,33,5
53317,67,5
5854,5648,4
53317,359,5
7306,11,5
7306,33,3
7306,45,3
7306,180,4
7306,461,5
53319,33,5
13246,1252,4
22706,3525,3
3357,920,4
14799,1055,4
14799,1700,4
51994,920,3
48677,11,4
20354,2700,4
37211,7273,2
53321,2440,5
38186,8716,4
53321,33,5
53321,118,4
14553,4491,4
41455,403,5
53289,4057,2
53289,7630,4
51040,1943,5
24642,470,5
47740,236,5
20990,430,4
20990,7762,3
52314,40,5
4451,825,5
32856,236,4
24918,33,4
30642,11,4
53326,11,5
53326,118,5
53326,662,5
53326,67,3
53326,180,5
53326,430,3
53325,180,5
53326,144,5
53326,40,1
53326,1252,5
53326,2724,5
43531,45,5
43531,144,5
53327,118,5
53326,2543,5
53326,657,3
53327,8360,4
53327,11,4
53327,33,4
25379,920,1
53327,67,4
53327,180,4
53327,461,5
2946,1912,3
47019,45,2
435,40,4
45204,723,5
52533,4491,4
31037,662,3
40886,1943,1
18421,723,3
53315,236,3
53329,33,4
16043,11,4
16043,180,3
31901,1613,3
53330,403,3
53050,920,4
48742,11,1
45695,3130,5
35429,920,4
5700,470,3
43619,359,3
43619,1661,4
17030,236,5
39584,662,5
42618,7713,4
53334,40,5
53334,11,1
53086,3525,4
23290,8741,4
53335,1462,4
53335,11,5
53335,118,5
53335,33,5
53329,461,3
15859,1943,4
33539,1703,4
16908,11,5
16908,848,5
6282,2700,4
45761,144,4
53340,461,4
53338,430,3
6282,1990,4
53338,1464,4
53338,7543,4
435,1943,5
53338,2441,5
435,920,4
26820,3021,3
26820,920,5
38447,649,5
11995,3130,4
1384,2627,4
4520,470,3
53341,1327,2
53342,403,5
53342,33,4
44251,3143,3
42570,1912,4
14051,920,4
53344,33,5
53344,67,5
53344,3143,5
53344,461,3
9411,916,4
53344,359,5
35188,2999,2
52852,380,3
52852,430,5
52852,1282,5
52407,1205,5
52852,8538,3
32054,67,4
53335,45,4
53335,649,5
52651,45,3
12594,920,3
52651,3106,5
53347,8654,4
3819,825,4
52651,520,4
19760,1943,4
32280,470,3
53347,45,3
52270,5448,3
41935,378,3
53348,8382,4
53348,8121,4
53348,403,5
53348,3923,4
53348,7778,4
53348,2440,3
53273,45,3
53348,9078,3
47623,1912,4
53349,1180,5
53350,180,4
46418,1990,3
51851,1586,4
52651,4602,5
12436,6727,3
148,1943,3
45639,920,2
53335,40,4
42073,3130,4
6175,2999,4
25951,1990,3
53235,236,4
53235,2738,3
12299,9386,3
53351,11,5
15587,7713,3
53351,67,3
53351,1310,5
27679,1487,5
9402,649,5
9402,1270,5
9402,1082,4
9402,3828,4
9402,9172,4
9402,1703,5
28951,5794,4
41935,6030,4
53354,403,3
560,5179,4
18372,920,5
53355,2700,4
4112,3130,4
30554,3130,3
33835,470,4
47110,144,4
53356,6144,5
53356,3232,4
20695,33,4
53356,2181,5
53356,2434,4
53356,403,3
51722,4769,4
41320,9386,3
52954,520,4
52954,649,4
52954,1082,3
52954,2102,5
21457,11,4
21457,67,5
28286,40,1
20955,396,4
40848,1912,4
19083,4491,5
15873,920,4
53358,144,5
53358,470,3
46076,180,3
47530,7070,4
49029,5448,5
49029,1242,5
53361,180,5
53361,7669,4
49786,1205,4
31165,180,3
53361,1099,4
53361,3172,5
53361,1384,5
40770,8974,3
51779,430,3
45196,359,3
17774,1464,4
27501,920,1
42107,5448,4
42107,1252,5
6392,2852,4
10810,1252,4
10810,6921,3
53359,33,5
53362,2851,5
53362,1321,4
53341,461,5
53362,3651,5
53362,7110,5
53362,6108,5
48828,828,3
52829,1282,4
52829,1915,4
52829,3828,5
38706,920,4
50117,1055,5
37624,4239,3
35725,3130,4
33795,4516,3
33857,920,4
50095,430,3
14484,1384,5
53364,2441,5
53364,33,5
53364,118,5
53364,3311,4
53364,45,3
53364,436,3
53364,848,5
53364,4473,4
53364,5798,5
53364,6885,4
53364,1714,5
53364,723,5
53364,67,5
53364,1125,4
53364,4110,4
53364,4189,4
53364,2627,5
53364,657,3
53364,2305,4
53364,359,4
30301,403,4
48136,403,2
28900,4313,3
39325,1099,4
24458,7974,4
3731,8273,3
40339,657,4
40339,7397,5
32156,180,4
53370,144,5
52683,11,5
42107,6726,3
42107,3311,3
53371,144,5
53372,6079,4
53372,33,4
53372,11,4
53372,6144,3
45143,380,5
45143,520,5
45143,430,4
45143,649,5
40,1912,4
47141,920,3
38392,11,4
15315,5054,3
19926,33,3
19926,11,4
23263,3130,4
26196,256,3
38392,5274,4
16783,359,4
43269,33,3
53377,7076,5
53377,7110,5
53377,3506,5
53377,6362,5
43026,8664,4
39702,359,2
47084,4118,5
51739,359,5
43306,67,3
1031,3861,4
53379,40,5
53379,256,2
53379,11,4
53379,33,5
53379,67,4
53380,40,5
17538,723,4
53380,396,5
53380,3038,5
53380,2322,4
49560,6921,3
53380,3118,4
53381,40,1
53382,3130,4
2883,2724,5
53381,33,3
53381,273,3
53381,11,4
53382,67,5
53382,11,5
53380,662,5
19648,5179,3
53380,67,5
52687,8741,3
32725,920,4
53380,11,5
13414,723,4
40176,4407,3
37411,1082,2
36584,8974,3
41686,2441,4
41686,144,5
41686,11,5
41686,67,4
41686,45,5
41686,256,4
33453,2462,2
48933,4239,4
36976,3675,4
49085,9233,3
28995,380,3
28995,430,4
28995,520,4
28995,1082,3
28995,5054,4
50526,256,5
36388,6813,2
18037,2999,4
41496,4250,3
4123,825,2
4123,1700,1
4123,7228,2
41866,3682,2
50916,236,5
40785,180,4
47153,2967,3
44419,920,4
53385,33,5
53385,2594,4
2465,430,4
50663,461,3
50663,273,4
23436,3130,4
53387,396,4
53387,11,2
53387,67,2
17589,403,4
17589,9679,3
9288,4759,4
52569,380,5
15400,7630,3
27270,4828,5
53389,180,3
49127,2305,3
29957,1943,4
10967,144,4
53391,40,5
53391,1384,5
53391,144,5
53391,256,4
53391,11,4
53391,33,4
53391,396,5
53391,662,3
1598,8741,4
42886,2403,4
8722,920,4
53392,1943,4
53392,396,5
53392,2322,5
53392,6047,5
53392,378,4
53392,3021,5
53392,5233,3
53392,8360,4
53392,273,5
53392,3007,5
53392,144,4
10379,2999,4
52131,430,4
20446,1990,5
20682,4872,3
20614,470,4
53359,8559,4
53359,7543,4
5492,920,4
9573,2854,5
31537,2999,5
51665,2102,3
53376,920,4
53376,144,5
36019,2543,5
21628,1613,5
37460,1462,3
37460,2102,5
37460,1270,5
35944,9810,3
11669,920,5
51633,1700,4
40317,2543,3
51815,4189,4
49504,180,4
6244,1912,3
37890,67,3
842,7543,4
5262,1082,4
5262,920,4
52580,7543,4
37508,1252,3
35701,920,4
53398,11,5
52540,1462,4
37418,45,2
37418,67,4
37418,11,4
37418,33,3
34849,396,4
33155,1462,3
49108,403,4
53383,118,4
16931,11,5
2098,470,4
7469,6723,3
13544,3156,5
13544,3048,3
13544,8355,5
36478,1888,4
1920,2999,3
3721,2102,4
3721,649,5
3721,430,4
3721,1205,4
3721,1082,4
41379,33,5
41292,1462,3
53397,11,5
53397,33,5
49666,1700,2
14716,9172,4
14716,3828,3
40973,430,4
22005,359,5
22005,11,5
8442,5233,3
8442,5447,2
44710,2999,5
48040,2852,5
53401,7720,5
53404,5053,5
53404,8052,5
53406,33,3
53406,403,3
53406,1888,4
40774,828,3
53305,649,4
43700,2322,4
47277,2980,4
1972,1464,4
29893,3048,4
26341,470,5
26341,40,2
26341,3130,4
26341,1661,4
25546,5233,4
25546,1943,4
5671,1912,3
8769,920,1
48010,180,4
14104,920,3
21619,11,5
46001,6047,4
48010,7273,2
53407,470,4
21095,40,3
53407,436,4
53407,1125,3
6873,1990,4
53407,1085,4
53407,1793,2
53407,45,4
45711,520,5
45711,1703,4
36636,2540,4
43369,3130,4
53407,2649,5
53407,7844,3
53383,11,4
53383,5863,4
53407,4045,3
46132,1990,4
53250,236,5
